Date,Open,High,Low,Close,Adj Close,Volume
2022-06-02,271.799988,274.399994,267.799988,273.399994,269.443634,446537
2022-06-03,274.950012,275.600006,271.600006,272.750000,268.803040,690450
2022-06-06,271.250000,275.700012,269.850006,274.649994,270.675537,571352
2022-06-07,273.399994,275.000000,272.250000,273.799988,269.837860,228114
2022-06-08,274.299988,274.299988,266.200012,268.250000,264.368164,341579
2022-06-09,267.450012,271.649994,265.750000,270.850006,266.930542,623506
2022-06-10,269.299988,271.000000,268.799988,270.100006,266.191406,514998
2022-06-13,266.200012,269.149994,263.100006,264.600006,260.770996,306539
2022-06-14,264.250000,267.350006,263.299988,265.450012,261.608704,465510
2022-06-15,266.000000,267.399994,263.000000,263.500000,259.686920,698788
2022-06-16,266.399994,267.850006,259.549988,261.000000,257.223083,1180607
2022-06-17,258.049988,264.200012,258.049988,263.399994,259.588348,801231
2022-06-20,262.200012,266.149994,261.299988,264.000000,260.179688,784844
2022-06-21,265.000000,270.899994,264.250000,269.850006,265.945038,495620
2022-06-22,268.000000,270.200012,264.649994,265.100006,261.263763,351550
2022-06-23,264.649994,267.299988,262.500000,265.600006,261.756531,204279
2022-06-24,265.600006,268.299988,265.200012,265.799988,261.953613,335907
2022-06-27,266.799988,270.649994,266.750000,269.799988,265.895721,366388
2022-06-28,269.000000,272.149994,268.950012,271.799988,267.866791,475544
2022-06-29,269.799988,274.899994,269.250000,274.000000,270.034973,209459
2022-06-30,274.000000,274.700012,271.950012,273.450012,269.492920,505784
2022-07-01,273.000000,285.000000,271.299988,284.350006,280.235199,1164909
2022-07-04,285.100006,293.299988,284.850006,291.799988,287.577362,1001476
2022-07-05,293.450012,293.450012,285.850006,286.750000,282.600464,627207
2022-07-06,287.000000,290.000000,285.350006,289.200012,285.015015,479531
2022-07-07,291.450012,293.049988,288.600006,291.799988,287.577362,415008
2022-07-08,292.700012,294.450012,290.500000,292.950012,288.710754,485284
2022-07-11,293.000000,296.950012,292.149994,294.950012,290.681824,421440
2022-07-12,293.450012,295.299988,290.899994,292.649994,288.415070,228827
2022-07-13,293.950012,294.750000,292.750000,294.000000,289.745544,276379
2022-07-14,294.899994,296.350006,289.250000,290.750000,286.542572,319331
2022-07-15,292.950012,293.899994,289.399994,293.450012,289.203522,325262
2022-07-18,294.500000,296.299988,293.799988,295.049988,290.780334,5744940
2022-07-19,295.049988,295.600006,292.750000,294.450012,290.189056,478955
2022-07-20,295.799988,299.549988,293.399994,298.100006,293.786224,497109
2022-07-21,298.950012,302.200012,298.000000,299.500000,295.165955,499505
2022-07-22,299.649994,302.500000,298.100006,300.299988,295.954376,344097
2022-07-25,299.500000,302.950012,298.850006,301.049988,296.693512,410182
2022-07-26,301.700012,303.700012,300.500000,302.350006,297.974731,244094
2022-07-27,303.000000,304.700012,300.600006,303.850006,299.453003,286541
2022-07-28,305.899994,305.899994,302.399994,303.350006,298.960236,244674
2022-07-29,304.250000,305.899994,301.399994,302.950012,298.566040,342586
2022-08-01,304.700012,308.799988,303.149994,307.549988,303.099457,5374195
2022-08-02,310.399994,316.649994,308.299988,309.649994,305.169067,2563296
2022-08-03,310.450012,310.700012,303.700012,308.100006,303.641510,620789
2022-08-04,310.000000,310.399994,307.350006,309.450012,304.971985,423021
2022-08-05,309.899994,311.750000,309.100006,310.750000,306.253143,263423
2022-08-08,310.750000,313.899994,310.250000,313.000000,308.470612,251041
2022-08-10,313.450012,314.000000,310.799988,311.149994,306.647369,198399
2022-08-11,313.100006,313.350006,305.500000,306.299988,301.867554,364772
2022-08-12,306.000000,309.350006,304.450012,308.399994,303.937164,707478
2022-08-16,309.649994,311.500000,308.700012,310.500000,306.006775,375538
2022-08-17,311.000000,314.700012,311.000000,313.250000,308.716980,489446
2022-08-18,313.000000,316.000000,312.649994,315.450012,310.885162,601315
2022-08-19,315.750000,315.950012,311.250000,312.200012,307.682190,268734
2022-08-22,309.049988,316.950012,309.049988,314.200012,309.653259,786896
2022-08-23,313.799988,316.049988,312.549988,315.799988,311.230072,283107
2022-08-24,315.799988,319.500000,313.200012,314.250000,309.702515,549826
2022-08-25,315.049988,316.350006,311.500000,312.299988,307.780701,376381
2022-08-26,313.899994,315.299988,312.049988,312.649994,308.125671,288748
2022-08-29,309.549988,314.950012,308.649994,313.399994,308.864807,325617
2022-08-30,313.500000,321.399994,313.500000,320.299988,315.664948,603193
2022-09-01,319.299988,321.700012,316.000000,317.549988,312.954742,284995
2022-09-02,318.200012,324.200012,318.200012,323.000000,318.325897,1099837
2022-09-05,324.399994,329.649994,323.850006,328.750000,323.992676,779226
2022-09-06,329.649994,329.899994,326.500000,327.149994,322.415833,259199
2022-09-07,326.100006,328.200012,325.299988,326.000000,321.282471,363584
2022-09-08,327.899994,330.549988,327.500000,330.000000,325.224579,315314
2022-09-09,330.000000,333.350006,330.000000,330.549988,325.766632,516703
2022-09-12,331.049988,332.000000,329.899994,330.799988,326.013000,382450
2022-09-13,330.799988,335.000000,330.700012,334.500000,329.659485,302412
2022-09-14,330.000000,339.000000,330.000000,335.350006,330.497192,647537
2022-09-15,335.350006,336.950012,333.000000,334.149994,329.314545,401082
2022-09-16,331.000000,334.649994,329.700012,331.350006,326.555054,543235
2022-09-19,328.549988,336.750000,328.549988,335.649994,330.792816,3318674
2022-09-20,338.200012,339.399994,334.549988,335.700012,330.842133,621851
2022-09-21,335.000000,345.100006,335.000000,341.049988,336.114685,564513
2022-09-22,340.850006,348.649994,340.799988,345.100006,340.106079,1119605
2022-09-23,346.850006,349.500000,343.250000,346.250000,341.239441,957177
2022-09-26,345.000000,345.950012,331.799988,332.549988,327.737671,470506
2022-09-27,335.500000,339.549988,334.000000,334.850006,330.004425,310108
2022-09-28,331.100006,333.299988,323.000000,324.899994,320.198395,798418
2022-09-29,328.450012,334.899994,327.750000,333.049988,328.230438,452235
2022-09-30,332.399994,335.649994,330.000000,332.000000,327.195648,536799
2022-10-03,332.000000,332.750000,323.250000,324.299988,319.607056,344663
2022-10-04,328.000000,333.899994,328.000000,332.850006,328.033356,248840
2022-10-06,334.200012,339.100006,332.600006,336.549988,331.679810,600865
2022-10-07,336.549988,336.950012,331.250000,333.950012,329.117432,248022
2022-10-10,329.200012,331.299988,326.149994,327.950012,323.204254,251092
2022-10-11,328.049988,330.500000,325.049988,326.000000,321.282471,369634
2022-10-12,327.049988,331.399994,324.799988,330.149994,325.372406,242420
2022-10-13,329.049988,331.250000,328.000000,328.649994,323.894135,302396
2022-10-14,331.500000,333.950012,330.799988,332.049988,327.244904,397561
2022-10-17,331.600006,334.649994,329.649994,332.299988,327.491302,4093613
2022-10-18,333.000000,341.000000,333.000000,340.250000,335.326263,682934
2022-10-19,343.799988,347.399994,339.899994,346.350006,341.338013,521265
2022-10-20,346.450012,350.899994,344.799988,349.700012,344.639526,842904
2022-10-21,354.000000,354.000000,344.500000,345.549988,340.549561,1624395
2022-10-24,349.000000,349.899994,347.299988,347.750000,342.717743,167423
2022-10-25,349.250000,349.500000,343.500000,346.250000,341.239441,1462263
2022-10-27,346.100006,348.149994,343.850006,345.799988,340.795929,999136
2022-10-28,346.000000,348.649994,345.049988,345.600006,340.598846,1662431
2022-10-31,347.549988,350.549988,344.850006,348.100006,343.062683,817775
2022-11-01,348.200012,350.450012,347.250000,349.399994,344.343842,572483
2022-11-02,348.000000,356.200012,348.000000,354.399994,349.271484,1025678
2022-11-03,354.250000,358.399994,353.049988,353.750000,348.630920,915727
2022-11-04,353.000000,356.000000,352.799988,353.549988,348.433777,658298
2022-11-07,354.000000,356.399994,350.100006,353.450012,348.335266,733198
2022-11-09,353.000000,361.500000,353.000000,360.500000,355.283234,652165
2022-11-10,359.899994,359.899994,354.200012,355.899994,350.749786,355707
2022-11-11,361.899994,361.899994,354.750000,356.399994,351.242554,301455
2022-11-14,355.799988,356.399994,346.649994,347.250000,342.224976,646306
2022-11-15,347.399994,348.750000,339.250000,345.149994,340.155365,869069
2022-11-16,344.750000,346.899994,341.649994,344.000000,339.022003,262072
2022-11-17,344.000000,347.399994,342.649994,343.399994,338.430664,235152
2022-11-18,343.399994,344.750000,339.799988,341.000000,336.065399,347056
2022-11-21,339.700012,339.700012,334.350006,337.200012,332.320404,271962
2022-11-22,336.549988,341.000000,335.700012,340.250000,335.326263,313219
2022-11-23,342.000000,342.000000,337.450012,339.750000,334.833496,475099
2022-11-24,339.250000,342.000000,337.549988,340.100006,335.178436,253877
2022-11-25,341.000000,341.950012,337.850006,340.299988,335.375519,272606
2022-11-28,339.299988,341.700012,338.850006,339.950012,335.030609,393199
2022-11-29,339.049988,345.000000,339.049988,342.250000,337.297333,491651
2022-11-30,342.200012,344.049988,339.049988,340.049988,335.129150,190278
2022-12-01,340.149994,341.549988,336.799988,339.549988,334.636383,548625
2022-12-02,338.299988,340.700012,336.750000,337.049988,332.172546,309452
2022-12-05,336.700012,338.750000,334.200012,336.649994,331.778351,214259
2022-12-06,334.000000,338.250000,334.000000,337.299988,332.418945,149286
2022-12-07,337.049988,341.500000,336.600006,340.049988,335.129150,466202
2022-12-08,340.100006,342.100006,337.549988,338.299988,333.404480,186116
2022-12-09,339.149994,342.500000,338.000000,341.100006,336.163971,190251
2022-12-12,341.000000,344.049988,340.200012,343.049988,338.085724,316953
2022-12-13,344.049988,346.000000,342.399994,345.399994,340.401733,306361
2022-12-14,345.500000,347.250000,343.700012,345.250000,340.253906,227247
2022-12-15,345.000000,346.100006,338.000000,338.799988,333.897247,162939
2022-12-16,338.450012,339.000000,331.350006,335.149994,330.300049,455424
2022-12-19,336.049988,342.200012,335.200012,340.399994,335.474091,519596
2022-12-20,338.399994,340.899994,336.700012,340.049988,335.129150,128509
2022-12-21,341.000000,341.149994,334.549988,335.200012,330.349365,235246
2022-12-22,335.000000,337.450012,329.899994,332.350006,327.540588,748722
2022-12-23,329.000000,331.899994,325.350006,326.350006,321.627411,384060
2022-12-26,325.350006,335.000000,325.350006,334.549988,329.708740,326896
2022-12-27,335.500000,336.399994,330.250000,333.049988,328.230438,194243
2022-12-28,333.000000,335.000000,331.500000,334.500000,329.659485,148367
2022-12-29,334.000000,335.750000,331.549988,335.250000,330.398621,303052
2022-12-30,335.250000,336.750000,330.399994,331.649994,326.850708,179896
2023-01-02,331.500000,333.950012,329.649994,332.750000,327.934784,324483
2023-01-03,332.000000,333.100006,330.350006,331.000000,326.210114,176737
2023-01-04,332.500000,332.500000,325.850006,327.100006,322.366577,265171
2023-01-05,327.899994,333.799988,327.899994,333.350006,328.526123,499712
2023-01-06,333.600006,337.549988,333.200012,335.100006,330.250793,234766
2023-01-09,336.049988,341.149994,336.049988,338.049988,333.158081,503884
2023-01-10,338.000000,338.000000,332.549988,333.399994,328.575378,393429
2023-01-11,333.299988,335.450012,331.350006,331.750000,326.949280,258354
2023-01-12,332.600006,333.600006,328.000000,329.649994,324.879639,193709
2023-01-13,329.899994,332.350006,326.399994,328.799988,324.041931,414537
2023-01-16,328.799988,332.000000,327.500000,329.899994,325.126038,299516
2023-01-17,330.000000,333.500000,329.250000,332.299988,327.491302,192746
2023-01-18,333.250000,336.500000,332.399994,334.750000,329.905853,396767
2023-01-19,333.200012,335.700012,331.549988,332.100006,327.294220,216945
2023-01-20,332.500000,335.350006,329.200012,334.700012,329.856598,215603
2023-01-23,334.750000,338.000000,333.000000,337.600006,332.714630,344127
2023-01-24,338.100006,340.750000,337.600006,338.950012,334.045074,489799
2023-01-25,338.600006,340.950012,335.299988,339.649994,334.734955,352432
2023-01-27,341.000000,348.799988,341.000000,345.649994,340.648102,1030259
2023-01-30,346.000000,351.700012,342.250000,344.649994,339.662598,476579
2023-01-31,345.049988,354.649994,341.000000,352.250000,347.152618,376078
2023-02-01,352.350006,365.649994,329.000000,361.450012,356.219482,2754289
2023-02-02,360.750000,384.500000,360.750000,378.600006,373.121307,2711039
2023-02-03,380.950012,382.200012,372.000000,380.500000,374.993805,1126646
2023-02-06,385.250000,388.200012,379.549988,383.299988,377.753265,686271
2023-02-07,383.399994,383.500000,368.600006,373.149994,367.750153,527245
2023-02-08,374.149994,377.149994,371.649994,375.649994,370.213989,237585
2023-02-09,374.549988,379.899994,372.049988,374.350006,368.932800,450410
2023-02-10,373.100006,376.950012,370.450012,371.299988,365.926941,335234
2023-02-13,372.950012,375.000000,370.000000,374.100006,368.686432,199412
2023-02-14,374.250000,387.549988,373.750000,386.500000,380.906982,656336
2023-02-15,381.700012,382.750000,378.649994,382.100006,376.570648,500470
2023-02-16,382.750000,385.250000,380.850006,382.350006,376.817047,189471
2023-02-17,381.200012,384.450012,379.350006,383.250000,377.704010,192429
2023-02-20,384.149994,387.450012,381.549988,384.000000,378.443176,224297
2023-02-21,384.399994,385.899994,381.750000,382.299988,376.767761,214094
2023-02-22,381.399994,384.799988,380.000000,383.850006,378.295349,485749
2023-02-23,383.899994,394.000000,383.100006,387.600006,381.991058,1128629
2023-02-24,388.950012,388.950012,380.950012,384.899994,379.330139,405138
2023-02-27,384.600006,386.799988,378.100006,382.149994,376.619934,268256
2023-02-28,382.000000,384.100006,375.049988,376.799988,371.347351,219870
2023-03-01,375.100006,380.350006,373.500000,378.549988,373.072021,365594
2023-03-02,379.000000,379.700012,374.799988,375.700012,370.263275,149821
2023-03-03,376.299988,385.350006,376.000000,384.799988,379.231567,608976
2023-03-06,386.450012,392.450012,385.250000,388.200012,382.582397,259971
2023-03-08,384.200012,393.000000,384.200012,392.299988,386.623047,525483
2023-03-09,392.299988,393.399994,385.700012,387.899994,382.286713,259391
2023-03-10,386.700012,390.250000,383.100006,388.049988,382.434540,391135
2023-03-13,388.000000,391.000000,382.500000,383.850006,378.295349,666402
2023-03-14,383.049988,386.299988,377.200012,379.750000,374.254669,666374
2023-03-15,380.149994,384.350006,378.000000,379.149994,373.663330,447828
2023-03-16,379.000000,382.399994,377.000000,381.500000,375.979340,200819
2023-03-17,384.000000,384.000000,369.700012,375.750000,370.312561,938748
2023-03-20,371.649994,379.200012,371.649994,378.750000,373.269135,440836
2023-03-21,379.950012,379.950012,374.000000,377.049988,371.593719,223277
2023-03-22,376.600006,378.450012,374.149994,377.649994,372.185059,351774
2023-03-23,377.549988,382.700012,374.500000,380.200012,374.698151,326621
2023-03-24,380.549988,383.000000,378.049988,378.700012,373.219879,250023
2023-03-27,375.100006,384.450012,375.100006,380.200012,374.698151,399260
2023-03-28,380.600006,382.450012,378.200012,379.600006,374.106842,339822
2023-03-29,379.500000,383.950012,377.500000,382.549988,377.014130,196441
2023-03-31,382.299988,384.450012,380.000000,383.450012,377.901123,355471
2023-04-03,383.500000,384.100006,378.600006,378.950012,373.466248,262373
2023-04-05,378.950012,386.850006,378.950012,386.250000,380.660614,552322
2023-04-06,386.250000,390.250000,384.250000,387.250000,381.646118,333759
2023-04-10,385.600006,389.950012,384.850006,388.700012,383.075165,2877281
2023-04-11,389.899994,398.200012,386.649994,396.100006,390.368073,776912
2023-04-12,398.000000,398.000000,392.100006,393.500000,387.805695,306404
2023-04-13,395.000000,396.500000,393.799988,395.450012,389.727478,126244
2023-04-17,395.000000,401.950012,393.000000,400.200012,394.408752,332151
2023-04-18,400.000000,402.000000,397.000000,398.450012,392.684082,374042
2023-04-19,396.700012,401.350006,396.000000,398.399994,392.634766,217739
2023-04-20,399.049988,402.600006,397.950012,400.299988,394.507263,138815
2023-04-21,398.600006,409.000000,398.600006,408.250000,402.342255,640946
2023-04-24,410.000000,410.000000,404.200012,408.600006,402.687195,388848
2023-04-25,408.950012,413.450012,407.350006,411.350006,405.397400,287630
2023-04-26,411.549988,413.000000,409.200012,412.200012,406.235107,206088
2023-04-27,412.200012,417.399994,411.000000,415.850006,409.832275,346698
2023-04-28,418.399994,428.000000,413.700012,425.149994,418.997681,343789
2023-05-02,427.000000,427.000000,421.250000,424.350006,418.209259,335784
2023-05-03,424.350006,428.450012,422.100006,427.149994,420.968719,236814
2023-05-04,426.000000,426.899994,423.799988,424.500000,418.357086,314606
2023-05-05,424.549988,431.899994,424.200012,428.850006,422.644135,280126
2023-05-08,431.200012,433.450012,429.250000,431.399994,425.157227,537898
2023-05-09,433.450012,433.450012,421.649994,423.899994,417.765778,408647
2023-05-10,421.000000,427.250000,421.000000,425.399994,419.244049,395604
2023-05-11,426.450012,427.200012,418.899994,420.350006,414.267151,477786
2023-05-12,420.350006,422.600006,416.100006,420.450012,414.365723,190008
2023-05-15,420.000000,428.549988,419.250000,427.899994,421.707886,487380
2023-05-16,429.500000,429.750000,423.600006,423.950012,417.815063,352657
2023-05-17,424.950012,428.799988,422.549988,427.649994,421.461487,354751
2023-05-18,null,null,null,null,null,null
2023-05-19,421.350006,423.049988,411.500000,419.899994,413.823639,416249
2023-05-22,419.899994,425.700012,419.049988,424.750000,418.603485,605302
2023-05-23,425.049988,431.000000,424.149994,429.000000,422.791962,468490
2023-05-24,428.049988,434.700012,427.250000,433.450012,427.177582,243999
2023-05-25,435.000000,442.500000,435.000000,441.100006,434.716888,491134
2023-05-26,443.000000,444.750000,439.750000,443.700012,437.279266,237148
2023-05-29,null,null,null,null,null,null
2023-05-30,440.250000,451.500000,440.250000,449.750000,443.241699,819981
2023-05-31,449.899994,452.000000,442.500000,445.299988,438.856079,316148
2023-06-01,446.799988,446.799988,439.149994,439.799988,433.435669,287920
2023-06-02,440.000000,444.750000,439.899994,443.200012,436.786499,548054
2023-06-05,445.000000,446.799988,440.049988,440.649994,434.273376,223674
2023-06-06,441.299988,443.500000,440.500000,442.750000,436.342987,289325
2023-06-07,443.049988,445.700012,442.799988,443.799988,437.377777,212522
2023-06-08,445.000000,445.700012,441.799988,442.850006,436.441559,231472
2023-06-09,432.950012,444.600006,432.950012,438.450012,432.105225,224052
2023-06-12,440.000000,440.950012,433.649994,436.899994,430.577637,356771
2023-06-13,440.000000,446.250000,438.200012,445.450012,439.003937,290423
2023-06-14,445.500000,447.750000,443.799988,444.450012,438.018402,364360
2023-06-15,444.399994,448.649994,444.399994,447.850006,441.369202,223116
2023-06-16,448.350006,455.500000,447.950012,453.200012,446.641785,258041
2023-06-19,453.500000,455.899994,452.200012,453.500000,446.937439,349002
2023-06-20,454.049988,454.649994,450.299988,452.899994,446.346100,109362
2023-06-21,452.649994,454.299988,445.149994,447.049988,440.580750,308781
2023-06-22,448.000000,449.649994,445.700012,447.549988,441.073517,254034
2023-06-23,447.549988,447.649994,442.600006,444.649994,438.215485,175649
2023-06-26,445.049988,451.450012,444.200012,445.350006,438.905365,171875
2023-06-27,445.500000,447.000000,443.100006,445.149994,438.708252,102707
2023-06-28,444.049988,450.500000,444.049988,449.250000,442.748932,393830
2023-06-30,449.250000,452.000000,446.700012,451.649994,445.114197,322016
2023-07-03,null,null,null,null,null,null
2023-07-04,null,null,null,null,null,null
2023-07-05,null,null,null,null,null,null
2023-07-06,null,null,null,null,null,null
2023-07-07,473.500000,475.500000,467.500000,468.350006,461.572540,698220
2023-07-10,470.000000,470.399994,463.899994,465.799988,459.059418,170686
2023-07-11,null,null,null,null,null,null
2023-07-12,null,null,null,null,null,null
2023-07-13,null,null,null,null,null,null
2023-07-14,472.149994,475.100006,471.200012,472.649994,465.810303,424725
2023-07-17,473.000000,476.649994,470.600006,472.100006,465.268280,209019
2023-07-18,null,null,null,null,null,null
2023-07-19,472.049988,480.399994,468.200012,478.850006,471.920593,258281
2023-07-20,479.049988,493.500000,476.149994,492.149994,485.028137,2992405
2023-07-21,492.299988,497.549988,487.049988,489.850006,482.761414,1351020
2023-07-24,490.549988,499.600006,468.000000,470.899994,464.085632,1010271
2023-07-25,null,null,null,null,null,null
2023-07-26,464.200012,473.100006,462.250000,472.100006,465.268280,567830
2023-07-27,null,null,null,null,null,null
2023-07-28,469.950012,469.950012,463.500000,468.549988,461.769623,687222
2023-07-31,null,null,null,null,null,null
2023-08-01,null,null,null,null,null,null
2023-08-02,null,null,null,null,null,null
2023-08-03,459.950012,463.649994,454.399994,456.100006,449.499817,210759
2023-08-04,456.000000,461.450012,454.000000,454.899994,448.317169,901597
2023-08-07,453.049988,456.600006,450.850006,454.899994,448.317169,221461
2023-08-08,455.549988,456.799988,451.000000,452.450012,445.902649,517145
2023-08-09,451.049988,459.750000,447.000000,458.600006,451.963623,681844
2023-08-10,458.600006,458.950012,449.000000,451.450012,444.917114,244095
2023-08-11,452.049988,452.799988,444.799988,448.700012,442.206909,277900
2023-08-14,448.700012,451.200012,445.049988,448.950012,442.453278,220102
2023-08-16,451.899994,457.399994,448.450012,450.049988,443.537354,387328
2023-08-17,450.049988,450.350006,440.000000,440.850006,434.470490,433193
2023-08-18,441.000000,443.149994,438.450012,441.899994,435.505280,1073319
2023-08-21,441.049988,448.450012,441.049988,447.700012,441.221375,520567
2023-08-22,448.950012,455.000000,447.000000,454.200012,447.627319,272302
2023-08-23,456.000000,456.000000,448.799988,450.399994,443.882294,243224
2023-08-24,453.799988,453.799988,449.299988,450.750000,444.227234,139617
2023-08-25,450.049988,450.700012,442.149994,443.850006,437.427094,1220526
2023-08-28,445.000000,446.750000,441.000000,441.350006,434.963257,389599
2023-08-29,442.200012,444.149994,439.299988,440.200012,433.829895,180970
2023-08-30,440.350006,443.799988,440.350006,442.799988,436.392273,357461
2023-08-31,443.950012,444.799988,436.100006,439.649994,433.287842,526773
2023-09-01,439.649994,445.049988,438.100006,441.250000,434.864685,775553
2023-09-04,441.350006,442.950012,436.649994,437.549988,431.218231,721463
2023-09-05,438.049988,444.049988,438.049988,443.049988,436.638641,633508
2023-09-06,443.100006,448.450012,441.899994,447.500000,441.024261,248237
2023-09-07,448.350006,448.750000,444.649994,445.750000,439.299591,343327
2023-09-08,447.500000,447.899994,441.950012,442.600006,436.195160,394002
2023-09-11,445.049988,448.200012,442.700012,446.950012,440.482239,263798
2023-09-12,448.049988,454.250000,445.500000,451.000000,444.473602,373729
2023-09-13,451.299988,456.950012,451.000000,453.350006,446.789612,337219
2023-09-14,455.149994,455.850006,447.100006,449.950012,443.438812,200881
2023-09-15,448.000000,452.000000,447.500000,448.399994,441.911224,388711
2023-09-18,447.850006,453.950012,446.299988,451.899994,445.360565,468015
2023-09-20,451.649994,455.000000,449.649994,453.000000,446.444672,228977
2023-09-21,452.700012,453.500000,444.399994,447.399994,440.925690,516144
2023-09-22,447.399994,448.750000,442.049988,443.200012,436.786499,164403
2023-09-25,442.649994,443.799988,438.450012,442.600006,436.195160,371289
2023-09-26,443.350006,444.549988,439.750000,442.399994,435.998047,324937
2023-09-27,442.899994,449.649994,438.899994,449.100006,442.601105,174999
2023-09-28,450.649994,450.649994,439.850006,440.700012,434.322662,188431
2023-09-29,441.149994,445.600006,439.149994,444.399994,437.969116,244911
2023-10-03,441.000000,442.350006,439.200012,439.750000,433.386414,324449
2023-10-04,439.899994,441.600006,433.350006,436.000000,429.690674,270843
2023-10-05,440.000000,440.500000,435.100006,436.000000,429.690674,180669
2023-10-06,436.100006,443.549988,436.100006,442.200012,435.800964,499227
2023-10-09,441.000000,443.250000,437.100006,440.100006,433.731354,540840
2023-10-10,440.100006,444.850006,440.100006,444.250000,437.821289,183421
2023-10-11,446.049988,449.500000,445.000000,448.250000,441.763397,143473
2023-10-12,450.000000,452.350006,446.399994,450.649994,444.128662,575698
2023-10-13,450.049988,451.950012,446.950012,448.299988,441.812683,499455
2023-10-16,448.450012,450.950012,446.399994,448.700012,442.206909,125239
2023-10-17,450.000000,454.500000,449.149994,453.450012,446.888153,182756
2023-10-18,453.500000,458.000000,450.750000,451.549988,445.015625,451025
2023-10-19,450.000000,454.549988,446.899994,450.299988,443.783722,166180
2023-10-20,449.549988,449.549988,437.299988,438.250000,431.908112,707774
2023-10-23,438.450012,439.850006,433.100006,435.850006,429.542847,256545
2023-10-25,436.049988,437.799988,427.149994,432.600006,426.339874,237556
2023-10-26,429.950012,436.500000,429.899994,434.100006,427.818176,386413
2023-10-27,435.899994,436.799988,432.200012,433.500000,427.226837,535910
2023-10-30,434.950012,434.950012,428.500000,430.399994,424.171692,259372
2023-10-31,430.600006,433.399994,428.000000,428.549988,422.348480,127699
2023-11-01,430.000000,430.899994,425.600006,428.000000,421.806427,402810
2023-11-02,430.000000,432.649994,428.649994,431.100006,424.861572,107339
2023-11-03,433.250000,434.549988,431.100006,433.549988,427.276123,636722
2023-11-06,434.950012,436.899994,432.500000,435.149994,428.852966,280083
2023-11-07,435.149994,435.149994,432.149994,432.750000,426.487701,110826
2023-11-08,433.000000,437.399994,432.200012,436.850006,430.528381,337343
2023-11-09,437.500000,437.950012,434.000000,434.450012,428.163116,149226
2023-11-10,434.450012,437.899994,432.350006,436.200012,429.887787,702536
2023-11-13,438.450012,438.450012,435.000000,436.000000,429.690674,250170
2023-11-15,437.600006,442.399994,437.450012,441.950012,435.554596,404614
2023-11-16,441.649994,444.399994,437.600006,438.500000,432.154480,426969
2023-11-17,438.700012,441.350006,438.299988,439.250000,432.893646,520951
2023-11-20,439.350006,440.000000,434.600006,436.750000,430.429810,257977
2023-11-21,436.049988,439.200012,435.799988,436.049988,429.739929,121370
2023-11-22,436.549988,440.500000,434.899994,439.700012,433.337128,160206
2023-11-23,440.500000,442.200012,438.399994,440.299988,433.928436,290592
2023-11-24,441.000000,442.250000,436.850006,437.799988,431.464600,438151
2023-11-28,437.799988,439.000000,435.000000,435.250000,428.951538,390110
2023-11-29,436.000000,438.299988,434.200012,437.250000,430.922577,396233
2023-11-30,437.200012,438.399994,434.500000,435.600006,429.296478,369179
2023-12-01,438.000000,451.100006,437.549988,449.899994,443.389526,1022331
2023-12-04,455.000000,456.299988,450.899994,453.950012,447.380920,1242135
2023-12-05,455.100006,457.850006,450.049988,451.649994,445.114197,249229
2023-12-06,453.049988,464.500000,452.750000,463.000000,456.299957,529479
2023-12-07,464.149994,465.100006,457.299988,458.100006,451.470856,263211
2023-12-08,459.850006,461.549988,448.399994,449.149994,442.650360,1217117
2023-12-11,452.950012,453.700012,449.149994,452.299988,445.754791,419309
2023-12-12,454.950012,459.950012,452.399994,453.100006,446.543213,304597
2023-12-13,456.950012,458.850006,452.600006,455.600006,449.007050,437586
2023-12-14,460.000000,461.000000,449.500000,460.149994,453.491180,366054
2023-12-15,462.250000,462.850006,455.000000,458.299988,451.667969,863397
2023-12-18,455.000000,455.950012,450.450012,451.649994,445.114197,744998
2023-12-19,453.000000,457.799988,452.149994,456.100006,449.499817,617004
2023-12-20,459.000000,459.250000,449.399994,450.750000,444.227234,807061
2023-12-21,448.049988,453.750000,444.500000,451.250000,444.720001,325803
2023-12-22,453.500000,455.899994,450.649994,455.100006,448.514282,661499
2023-12-26,456.000000,458.950012,454.899994,456.149994,449.549072,221298
2023-12-27,457.049988,458.600006,453.899994,456.799988,450.189667,176207
2023-12-28,457.500000,464.649994,456.200012,464.200012,457.482605,402698
2023-12-29,464.200012,468.000000,461.000000,462.350006,455.659363,1402635
2024-01-01,462.399994,469.850006,462.399994,467.250000,460.488464,937013
2024-01-02,469.149994,471.299988,463.649994,470.149994,463.346497,324448
2024-01-03,471.000000,480.700012,469.350006,477.299988,470.393005,5944428
2024-01-04,480.000000,481.399994,474.100006,475.799988,468.914703,664027
2024-01-05,479.950012,479.950012,472.000000,473.899994,467.042206,656102
2024-01-08,474.250000,475.000000,464.600006,465.350006,458.615967,259076
2024-01-09,469.850006,469.850006,463.649994,464.350006,457.630432,121565
2024-01-10,464.500000,466.649994,460.049988,463.200012,456.497070,177175
2024-01-11,465.500000,466.450012,461.250000,462.600006,455.905762,202123
2024-01-12,463.450012,467.549988,460.399994,466.600006,459.847870,703482
2024-01-15,470.549988,470.549988,466.049988,467.399994,460.636292,274528
2024-01-16,468.350006,474.950012,464.399994,472.100006,465.268280,239146
2024-01-17,472.700012,476.850006,465.299988,466.799988,460.044952,348004
2024-01-18,null,null,null,null,null,null
